rank,originalRank,releaseId,releaseName,classPath,qualifiedName,NSmells,SIZE_LOC,NOM,PUBLIC_METHODS,AVG_METHOD_SIZE,CYCLO_COMPLEXITY,FAN_OUT,SMELL_DENSITY,isAbstract,isInterface,isEnum,isAnnotation,discardReasons
"89","0","12356721","4.1.0","core/am/logic/src/main/java/org/apache/syncope/core/logic/wa/MfaTrusStorageLogic.java","org.apache.syncope.core.logic.wa.MfaTrusStorageLogic","3","116","4","3","29.0","13","20","0.02586206896551724","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"90","0","12356721","4.1.0","core/idrepo/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/JavaDocUtils.java","org.apache.syncope.core.rest.cxf.JavaDocUtils","3","64","5","2","12.8","12","17","0.046875","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7"
"91","0","12356721","4.1.0","wa/bootstrap/src/main/java/org/apache/syncope/wa/bootstrap/WAPropertySourceLocator.java","org.apache.syncope.wa.bootstrap.WAPropertySourceLocator","3","121","3","1","40.333333333333336","6","29","0.024793388429752067","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2"
"92","0","12356721","4.1.0","core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/job/TaskJob.java","org.apache.syncope.core.provisioning.java.job.TaskJob","3","70","2","1","35.0","10","13","0.04285714285714286","false","false","true","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|ENUM"
"93","0","12356721","4.1.0","client/idrepo/enduser/src/main/java/org/apache/syncope/client/enduser/panels/UserSelfFormPanel.java","org.apache.syncope.client.enduser.panels.UserSelfFormPanel","3","87","3","0","29.0","10","26","0.034482758620689655","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LIKELY_GUI_CLASS"
"94","0","12356721","4.1.0","client/am/console/src/main/java/org/apache/syncope/client/console/rest/SRAStatisticsRestClient.java","org.apache.syncope.client.console.rest.SRAStatisticsRestClient","3","42","2","1","21.0","4","11","0.07142857142857142","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"95","0","12356721","4.1.0","client/am/console/src/main/java/org/apache/syncope/client/console/rest/WASessionRestClient.java","org.apache.syncope.client.console.rest.WASessionRestClient","3","52","3","1","17.333333333333332","4","13","0.057692307692307696","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"96","0","12356721","4.1.0","client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/markup/html/form/AjaxDateFieldPanel.java","org.apache.syncope.client.ui.commons.markup.html.form.AjaxDateFieldPanel","3","30","2","1","15.0","2","6","0.1","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"97","0","12356721","4.1.0","client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/markup/html/form/AjaxDateTimeFieldPanel.java","org.apache.syncope.client.ui.commons.markup.html.form.AjaxDateTimeFieldPanel","3","43","2","1","21.5","2","9","0.06976744186046512","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"98","0","12356721","4.1.0","client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/markup/html/form/preview/BinaryPDFPreviewer.java","org.apache.syncope.client.ui.commons.markup.html.form.preview.BinaryPDFPreviewer","3","104","6","2","17.333333333333332","8","20","0.028846153846153848","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LIKELY_GUI_CLASS"
"99","0","12356721","4.1.0","client/idrepo/console/src/main/java/org/apache/syncope/client/console/rest/LoggerConfRestClient.java","org.apache.syncope.client.console.rest.LoggerConfRestClient","3","88","4","2","22.0","7","20","0.03409090909090909","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LIKELY_GUI_CLASS"
"100","0","12356721","4.1.0","core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/RuntimeDomainLoader.java","org.apache.syncope.core.persistence.common.RuntimeDomainLoader","3","71","3","2","23.666666666666668","3","12","0.04225352112676056","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5"
"101","0","12356721","4.1.0","sra/src/main/java/org/apache/syncope/sra/security/AbstractRouteMatcher.java","org.apache.syncope.sra.security.AbstractRouteMatcher","3","53","4","2","13.25","2","15","0.05660377358490566","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|ABSTRACT_CLASS"
"102","0","12356721","4.1.0","common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/types/AnyTypeKind.java","org.apache.syncope.common.lib.types.AnyTypeKind","3","45","5","4","9.0","3","12","0.06666666666666667","false","false","true","false","LOW_NSMELLS<4|LOW_LOC<150|FEW_METHODS<7|LOW_COMPLEXITY<5|ENUM"
"103","0","12356721","4.1.0","client/idrepo/console/src/main/java/org/apache/syncope/client/console/wicket/ws/BasePageWebSocketBehavior.java","org.apache.syncope.client.console.wicket.ws.BasePageWebSocketBehavior","3","91","9","2","10.11111111111111","7","18","0.03296703296703297","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|LIKELY_GUI_CLASS"
"104","0","12356721","4.1.0","client/idrepo/enduser/src/main/java/org/apache/syncope/client/enduser/panels/UserFormPanel.java","org.apache.syncope.client.enduser.panels.UserFormPanel","3","117","9","5","13.0","6","28","0.02564102564102564","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|LIKELY_GUI_CLASS"
"105","0","12356721","4.1.0","wa/starter/src/main/java/org/apache/syncope/wa/starter/webauthn/WAWebAuthnCredentialRepository.java","org.apache.syncope.wa.starter.webauthn.WAWebAuthnCredentialRepository","3","103","7","4","14.714285714285714","6","18","0.02912621359223301","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|LIKELY_GUI_CLASS"
"106","0","12356721","4.1.0","client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/AccessTokenDirectoryPanel.java","org.apache.syncope.client.console.panels.AccessTokenDirectoryPanel","3","139","14","6","9.928571428571429","4","36","0.02158273381294964","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"107","0","12356721","4.1.0","ext/flowable/client-enduser/src/main/java/org/apache/syncope/client/enduser/pages/Flowable.java","org.apache.syncope.client.enduser.pages.Flowable","3","122","9","5","13.555555555555555","4","29","0.02459016393442623","false","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS"
"108","0","12356721","4.1.0","client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/markup/html/form/AbstractFieldPanel.java","org.apache.syncope.client.ui.commons.markup.html.form.AbstractFieldPanel","3","75","13","11","5.769230769230769","3","10","0.04","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|ABSTRACT_CLASS"
"109","0","12356721","4.1.0","client/idrepo/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/AjaxSearchFieldPanel.java","org.apache.syncope.client.console.wicket.markup.html.form.AjaxSearchFieldPanel","3","77","10","2","7.7","4","13","0.03896103896103896","true","false","false","false","LOW_NSMELLS<4|LOW_LOC<150|LOW_COMPLEXITY<5|LIKELY_GUI_CLASS|ABSTRACT_CLASS"
"110","0","12356721","4.1.0","common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/collections/CircularFifoQueue.java","org.apache.syncope.common.lib.collections.CircularFifoQueue","2","224","24","17","9.333333333333334","30","10","0.008928571428571428","false","false","false","false","LOW_NSMELLS<4"
"111","0","12356721","4.1.0","core/idm/logic/src/main/java/org/apache/syncope/core/logic/ReconciliationLogic.java","org.apache.syncope.core.logic.ReconciliationLogic","2","611","7","3","87.28571428571429","52","88","0.0032733224222585926","false","false","false","false","LOW_NSMELLS<4"
"112","0","12356721","4.1.0","core/idrepo/logic/src/main/java/org/apache/syncope/core/logic/AnyObjectLogic.java","org.apache.syncope.core.logic.AnyObjectLogic","2","284","9","7","31.555555555555557","15","40","0.007042253521126761","false","false","false","false","LOW_NSMELLS<4"
"113","0","12356721","4.1.0","core/idrepo/logic/src/main/java/org/apache/syncope/core/logic/GroupLogic.java","org.apache.syncope.core.logic.GroupLogic","2","367","10","8","36.7","20","54","0.005449591280653951","false","false","false","false","LOW_NSMELLS<4"
"114","0","12356721","4.1.0","core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPARealmDAO.java","org.apache.syncope.core.persistence.jpa.dao.JPARealmDAO","2","201","15","13","13.4","21","37","0.009950248756218905","false","false","false","false","LOW_NSMELLS<4"
"115","0","12356721","4.1.0","core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/Neo4jRealmDAO.java","org.apache.syncope.core.persistence.neo4j.dao.Neo4jRealmDAO","2","227","15","13","15.133333333333333","21","47","0.00881057268722467","false","false","false","false","LOW_NSMELLS<4"
"116","0","12356721","4.1.0","core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/GroupDataBinderImpl.java","org.apache.syncope.core.provisioning.java.data.GroupDataBinderImpl","2","257","9","7","28.555555555555557","18","46","0.007782101167315175","false","false","false","false","LOW_NSMELLS<4"
"117","0","12356721","4.1.0","core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/notification/DefaultNotificationManager.java","org.apache.syncope.core.provisioning.java.notification.DefaultNotificationManager","2","377","9","4","41.888888888888886","65","63","0.005305039787798408","false","false","false","false","LOW_NSMELLS<4"
"118","0","12356721","4.1.0","core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/pushpull/OutboundMatcher.java","org.apache.syncope.core.provisioning.java.pushpull.OutboundMatcher","2","216","10","6","21.6","18","34","0.009259259259259259","false","false","false","false","LOW_NSMELLS<4"
"119","0","12356721","4.1.0","ext/flowable/flowable-bpmn/src/main/java/org/apache/syncope/core/flowable/impl/FlowableBpmnProcessManager.java","org.apache.syncope.core.flowable.impl.FlowableBpmnProcessManager","2","170","9","5","18.88888888888889","21","26","0.011764705882352941","false","false","false","false","LOW_NSMELLS<4"
"120","0","12356721","4.1.0","core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/AbstractJPARealmSearchDAO.java","org.apache.syncope.core.persistence.jpa.dao.AbstractJPARealmSearchDAO","2","460","16","4","28.75","92","35","0.004347826086956522","true","false","true","false","LOW_NSMELLS<4|ABSTRACT_CLASS|ENUM"
"121","0","12356721","4.1.0","core/am/logic/src/main/java/org/apache/syncope/core/logic/ClientAppLogic.java","org.apache.syncope.core.logic.ClientAppLogic","2","191","6","5","31.833333333333332","28","23","0.010471204188481676","false","false","false","false","LOW_NSMELLS<4|FEW_METHODS<7"
"122","0","12356721","4.1.0","core/idrepo/logic/src/main/java/org/apache/syncope/core/logic/SchemaLogic.java","org.apache.syncope.core.logic.SchemaLogic","2","219","6","5","36.5","35","34","0.0091324200913242","false","false","false","false","LOW_NSMELLS<4|FEW_METHODS<7"
"123","0","12356721","4.1.0","core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/DefaultAuditManager.java","org.apache.syncope.core.provisioning.java.DefaultAuditManager","2","154","4","2","38.5","20","24","0.012987012987012988","false","false","false","false","LOW_NSMELLS<4|FEW_METHODS<7"
"124","0","12356721","4.1.0","core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/pushpull/LDAPMembershipPullActions.java","org.apache.syncope.core.provisioning.java.pushpull.LDAPMembershipPullActions","2","154","6","4","25.666666666666668","6","36","0.012987012987012988","false","false","false","false","LOW_NSMELLS<4|FEW_METHODS<7"
"125","0","12356721","4.1.0","wa/starter/src/main/java/org/apache/syncope/wa/starter/mapping/RegisteredServiceMapper.java","org.apache.syncope.wa.starter.mapping.RegisteredServiceMapper","2","165","2","1","82.5","16","26","0.012121212121212121","false","false","false","false","LOW_NSMELLS<4|FEW_METHODS<7|FEW_PUBLIC_METHODS<2"
"126","0","12356721","4.1.0","core/idrepo/logic/src/main/java/org/apache/syncope/core/logic/AbstractAnyLogic.java","org.apache.syncope.core.logic.AbstractAnyLogic","2","162","5","0","32.4","14","24","0.012345679012345678","true","false","false","false","LOW_NSMELLS<4|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|ABSTRACT_CLASS"
"127","0","12356721","4.1.0","core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/PGJPAAnySearchDAO.java","org.apache.syncope.core.persistence.jpa.dao.PGJPAAnySearchDAO","2","244","5","0","48.8","48","21","0.00819672131147541","false","false","true","false","LOW_NSMELLS<4|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|ENUM"
"128","0","12356721","4.1.0","client/idm/console/src/main/java/org/apache/syncope/client/console/status/ReconTaskPanel.java","org.apache.syncope.client.console.status.ReconTaskPanel","2","177","6","0","29.5","9","41","0.011299435028248588","false","false","false","false","LOW_NSMELLS<4|FEW_METHODS<7|FEW_PUBLIC_METHODS<2|LIKELY_GUI_CLASS"
"129","0","12356721","4.1.0","core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/PGJPARealmSearchDAO.java","org.apache.syncope.core.persistence.jpa.dao.PGJPARealmSearchDAO","2","209","7","0","29.857142857142858","40","18","0.009569377990430622","false","false","false","false","LOW_NSMELLS<4|FEW_PUBLIC_METHODS<2"
"130","0","12356721","4.1.0","core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/pushpull/DefaultRealmPushResultHandler.java","org.apache.syncope.core.provisioning.java.pushpull.DefaultRealmPushResultHandler","2","403","12","1","33.583333333333336","72","42","0.004962779156327543","false","false","false","false","LOW_NSMELLS<4|FEW_PUBLIC_METHODS<2"
"131","0","12356721","4.1.0","client/am/console/src/main/java/org/apache/syncope/client/console/authprofiles/AuthProfileDirectoryPanel.java","org.apache.syncope.client.console.authprofiles.AuthProfileDirectoryPanel","2","378","47","11","8.042553191489361","10","42","0.005291005291005291","false","false","false","false","LOW_NSMELLS<4|LIKELY_GUI_CLASS"
"132","0","12356721","4.1.0","client/idm/console/src/main/java/org/apache/syncope/client/console/commons/IdMAnyDirectoryPanelAdditionalActionsProvider.java","org.apache.syncope.client.console.commons.IdMAnyDirectoryPanelAdditionalActionsProvider","2","178","8","4","22.25","16","35","0.011235955056179775","false","false","false","false","LOW_NSMELLS<4|LIKELY_GUI_CLASS"
"133","0","12356721","4.1.0","client/idm/console/src/main/java/org/apache/syncope/client/console/panels/LinkedAccountModalPanel.java","org.apache.syncope.client.console.panels.LinkedAccountModalPanel","2","303","15","7","20.2","16","50","0.006600660066006601","false","false","false","false","LOW_NSMELLS<4|LIKELY_GUI_CLASS"
"134","0","12356721","4.1.0","client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/AnyObjectDirectoryPanel.java","org.apache.syncope.client.console.panels.AnyObjectDirectoryPanel","2","209","18","9","11.61111111111111","5","39","0.009569377990430622","false","false","false","false","LOW_NSMELLS<4|LIKELY_GUI_CLASS"
"135","0","12356721","4.1.0","client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/AnyTypeClassesPanel.java","org.apache.syncope.client.console.panels.AnyTypeClassesPanel","2","166","15","9","11.066666666666666","15","32","0.012048192771084338","false","false","false","false","LOW_NSMELLS<4|LIKELY_GUI_CLASS"
